ID;Age;Sex;Year;date;wt;hlg;RS;sq.date;GR;Y-int;wtd12;wtd114;Notes;R LX;L LX;Hbase;AgeClass
A50;2;2;1997;36;42.9;16;0;6;NA;NA;NA;NA;NA;3;2.9;NA;Ewe
A50;2;2;1997;96;54.3;18.3;0;9.797958971132712;NA;NA;NA;NA;NA;5.1;5.2;NA;Ewe
A50;2;2;1997;130;58.1;18.9;0;11.40175425099138;NA;NA;NA;NA;NA;5.5;5.7;NA;Ewe
A53;2;2;1997;8;32;13.1;0;2.8284271247461903;1.3352701994002905;28.17085906578893;32.79623503651154;42.42753898478583;NA;0.2;0.2;NA;Ewe
A53;2;2;1997;36;36.1;14.7;0;6;NA;NA;NA;NA;NA;2;1.9;NA;Ewe
A53;2;2;1997;133;43.6;17.1;0;11.532562594670797;NA;NA;NA;NA;NA;5;4.9;NA;Ewe
B32;2;2;1998;24;31.8;12.4;0;4.898979485566356;2.3327857729643022;20.66041339527395;28.741183312822294;45.5675670932138;NA;1.3;1.3;NA;Ewe
B32;2;2;1998;78;42.2;11.7;0;8.831760866327848;NA;NA;NA;NA;NA;3.2;3.4;NA;Ewe
B32;2;2;1998;112;44.7;14.9;0;10.583005244258363;NA;NA;NA;NA;NA;4.3;4;NA;Ewe
C13;2;2;1998;6;34.3;12.5;0;2.449489742783178;2.3262139766780807;28.0567553344592;36.11476054967207;52.89374196345106;NA;1.8;1.8;NA;Ewe
C13;2;2;1998;40;42;13.8;0;6.324555320336759;NA;NA;NA;NA;NA;3.1;3.2;NA;Ewe
C13;2;2;1998;78;48.2;15.6;0;8.831760866327848;NA;NA;NA;NA;NA;5;5.1;NA;Ewe
C13;2;2;1998;128;55;17.3;0;11.313708498984761;NA;NA;NA;NA;NA;6.6;6.7;NA;Ewe
C5;2;2;1998;7;27.9;11.5;0;2.6457513110645907;2.359683041050579;21.76469183106015;29.938633885259357;46.95902766035718;NA;0.9;0.8;NA;Ewe
C5;2;2;1998;40;36.6;10.9;0;6.324555320336759;NA;NA;NA;NA;NA;2.2;2.1;NA;Ewe
C5;2;2;1998;78;43.2;13.9;0;8.831760866327848;NA;NA;NA;NA;NA;3.5;3.4;NA;Ewe
C5;2;2;1998;112;46.6;15.3;0;10.583005244258363;NA;NA;NA;NA;NA;5.1;4.7;NA;Ewe
C5;2;2;1998;128;48.2;15.6;0;11.313708498984761;NA;NA;NA;NA;NA;5.5;4.9;NA;Ewe
C14;2;2;1999;6;35;13.1;0;2.449489742783178;2.241884728805991;28.551010312598827;36.31689901318278;52.48761356206039;NA;0.3;0.3;NA;Ewe
C14;2;2;1999;43;41.3;15.7;0;6.557438524302;NA;NA;NA;NA;NA;2.6;2.5;NA;Ewe
C14;2;2;1999;64;45.8;16.2;0;8;NA;NA;NA;NA;NA;3.4;3.2;NA;Ewe
C14;2;2;1999;90;51.5;17.5;0;9.486832980505138;NA;NA;NA;NA;NA;4.6;4.5;NA;Ewe
C8;2;2;1999;13;34;12.2;0;3.605551275463989;1.8587992249573373;26.705290796543217;33.14417131179543;46.551690121412705;NA;0.8;0.9;NA;Ewe
C8;2;2;1999;43;38;13.6;0;6.557438524302;NA;NA;NA;NA;NA;2;2.2;NA;Ewe
C8;2;2;1999;63;40.9;13.9;0;7.937253933193772;NA;NA;NA;NA;NA;2.1;2.4;NA;Ewe
C8;2;2;1999;90;45.2;15;0;9.486832980505138;NA;NA;NA;NA;NA;3.3;3.8;NA;Ewe
D14;2;2;2000;4;34.1;11.6;0;2;2.3502080622791364;29.213597471213447;37.354718198948376;54.306768952167786;NA;0;0;NA;Ewe
D14;2;2;2000;7;35.9;13.2;0;2.6457513110645907;NA;NA;NA;NA;NA;0.3;0.3;NA;Ewe
D14;2;2;2000;37;42.4;13.7;0;6.082762530298219;NA;NA;NA;NA;NA;2.4;2.5;NA;Ewe
D14;2;2;2000;80;49.9;15.7;0;8.94427190999916;NA;NA;NA;NA;NA;4.4;4.5;NA;Ewe
D14;2;2;2000;106;54.2;16.4;0;10.295630140987;NA;NA;NA;NA;NA;5.1;5.5;NA;Ewe
D6;2;2;2000;7;37;12.5;0;2.6457513110645907;2.7123721028920524;28.924747092616;38.32040405703407;57.884744035194444;NA;0.5;0.6;NA;Ewe
D6;2;2;2000;28;42;12.8;0;5.291502622129181;NA;NA;NA;NA;NA;2;2;NA;Ewe
D6;2;2;2000;81;52.9;15.1;0;9;NA;NA;NA;NA;NA;5.4;5.1;NA;Ewe
D6;2;2;2000;104;57.4;16.1;0;10.198039027185569;NA;NA;NA;NA;NA;6.5;5.9;NA;Ewe
D8;2;2;2000;12;26.6;8.6;0;3.4641016151377544;1.7335227718941273;20.59490096600348;26.599823847844736;39.08638837379813;NA;0.1;0.1;NA;Ewe
D8;2;2;2000;80;36.1;11.9;0;8.94427190999916;NA;NA;NA;NA;NA;2.7;2.9;NA;Ewe
E12;2;2;2001;6;40;13.5;0;2.449489742783178;2.6740836319853334;33.49586714881005;42.75889285000724;62.047058087517456;NA;1.8;2.1;NA;Ewe
E12;2;2;2001;29;47.7;14.4;0;5.385164807134504;NA;NA;NA;NA;NA;2.3;2.2;NA;Ewe
E12;2;2;2001;50;52;16.4;0;7.0710678118654755;NA;NA;NA;NA;NA;4.6;3.9;NA;Ewe
E12;2;2;2001;69;57.4;17.2;0;8.306623862918075;NA;NA;NA;NA;NA;5.1;5.2;NA;Ewe
E12;2;2;2001;92;58.1;10.6;0;9.591663046625438;NA;NA;NA;NA;NA;4.4;4.1;NA;Ewe
E13;2;2;2001;5;39;17.5;0;2.23606797749979;2.3647110518308896;33.31495505026738;41.50631413380958;58.56297495066579;NA;1.2;1.2;NA;Ewe
E13;2;2;2001;29;44.9;19.3;0;5.385164807134504;NA;NA;NA;NA;NA;3.3;3;NA;Ewe
E13;2;2;2001;44;49.3;20.3;0;6.6332495807108;NA;NA;NA;NA;NA;4.4;4.3;NA;Ewe
E13;2;2;2001;69;53;21.6;0;8.306623862918075;NA;NA;NA;NA;NA;5.9;5.7;NA;Ewe
E13;2;2;2001;92;57.2;19.1;0;9.591663046625438;NA;NA;NA;NA;NA;6.9;6.1;NA;Ewe
E13;2;2;2001;117;58.1;19.8;0;10.816653826391969;NA;NA;NA;NA;NA;7.7;7.4;NA;Ewe
E17;2;2;2001;6;34.3;9.5;0;2.449489742783178;2.248415201131666;28.13358904292696;35.92209929964705;52.13991814540976;NA;1.4;1.4;NA;Ewe
E17;2;2;2001;27;38.6;10.4;0;5.196152422706632;NA;NA;NA;NA;NA;2.7;2.2;NA;Ewe
E17;2;2;2001;50;44.7;12.8;0;7.0710678118654755;NA;NA;NA;NA;NA;4.1;4.1;NA;Ewe
E17;2;2;2001;69;46;13.6;0;8.306623862918075;NA;NA;NA;NA;NA;5;4.8;NA;Ewe
E17;2;2;2001;92;50.4;14.8;0;9.591663046625438;NA;NA;NA;NA;NA;6.4;5.8;NA;Ewe
F1;2;2;2002;13;42.2;11.4;0;3.605551275463989;2.4561211106351815;32.84068945243719;41.34869297967746;59.06469455068902;NA;0.1;0;NA;Ewe
F1;2;2;2002;32;46.3;12.1;0;5.656854249492381;NA;NA;NA;NA;NA;1.6;1.4;NA;Ewe
F1;2;2;2002;54;49.9;14;0;7.3484692283495345;NA;NA;NA;NA;NA;2.9;2.8;NA;Ewe
F1;2;2;2002;81;56.1;15;0;9;NA;NA;NA;NA;NA;4.1;4.5;NA;Ewe
F1;2;2;2002;112;58.6;16.2;0;10.583005244258363;NA;NA;NA;NA;NA;4.7;4.6;NA;Ewe
F10;2;2;2002;19;38.1;12.3;0;4.358898943540674;2.148469008155908;26.59682185189856;34.03911849615063;49.536025451979185;NA;0.7;0.5;NA;Ewe
F10;2;2;2002;40;37.9;13.2;0;6.324555320336759;NA;NA;NA;NA;NA;1.9;1.9;NA;Ewe
F10;2;2;2002;67;42.5;15.6;0;8.18535277187245;NA;NA;NA;NA;NA;3.4;3.7;NA;Ewe
F10;2;2;2002;87;47;16;0;9.327379053088816;NA;NA;NA;NA;NA;3.9;4.4;NA;Ewe
F10;2;2;2002;112;50.8;12.7;0;10.583005244258363;NA;NA;NA;NA;NA;5;5.4;NA;Ewe
F13;2;2;2002;13;36.3;11.1;0;3.605551275463989;2.2614546660102515;27.34176566226629;35.1754446253258;51.48731713125774;NA;0;NA;NA;Ewe
F13;2;2;2002;32;39.5;13;0;5.656854249492381;NA;NA;NA;NA;NA;2.2;2.3;NA;Ewe
F13;2;2;2002;54;42.7;14.8;0;7.3484692283495345;NA;NA;NA;NA;NA;3.2;3.5;NA;Ewe
F13;2;2;2002;87;49.7;16;0;9.327379053088816;NA;NA;NA;NA;NA;4.9;5;NA;Ewe
F13;2;2;2002;112;51.1;16.5;0;10.583005244258363;NA;NA;NA;NA;NA;4.7;4.6;NA;Ewe
G14;2;2;2003;10;43.6;11;0;3.1622776601683795;2.7943742641822413;33.78748523801231;43.467197689139596;63.6230192566861;NA;0.9;0.8;NA;Ewe
G14;2;2;2003;32;48.8;12.9;0;5.656854249492381;NA;NA;NA;NA;NA;2.7;3.8;NA;Ewe
G14;2;2;2003;50;53.8;13.4;0;7.0710678118654755;NA;NA;NA;NA;NA;3;3.5;NA;Ewe
G14;2;2;2003;75;55.6;15;0;8.660254037844387;NA;NA;NA;NA;NA;5.2;6;NA;Ewe
G14;2;2;2003;105;64;16.2;0;10.246950765959598;NA;NA;NA;NA;NA;6.1;6.2;NA;Ewe
G14;2;2;2003;121;64.9;16.8;0;11;NA;NA;NA;NA;NA;6.7;7;NA;Ewe
G15;2;2;2003;10;33.4;12.4;0;3.1622776601683795;2.594671447213777;25.357830534334287;34.345772427482814;53.06113757623578;NA;0.5;0.6;NA;Ewe
G15;2;2;2003;39;41.3;14.4;0;6.244997998398398;NA;NA;NA;NA;NA;3.2;3.3;NA;Ewe
G15;2;2;2003;55;45.6;15.8;0;7.416198487095663;NA;NA;NA;NA;NA;3.8;4;NA;Ewe
G15;2;2;2003;75;47.4;17.6;0;8.660254037844387;NA;NA;NA;NA;NA;6.4;5.8;NA;Ewe
G15;2;2;2003;95;50.6;18.2;0;9.746794344808963;NA;NA;NA;NA;NA;5.9;6.3;NA;Ewe
G15;2;2;2003;121;53.8;18.6;0;11;NA;NA;NA;NA;NA;7.5;6.6;NA;Ewe
H1;2;2;2004;10;38.6;15.2;0;3.1622776601683795;2.4238640519875356;30.57156020383304;38.96782527991786;56.45115668690396;NA;2.2;2;NA;Ewe
H1;2;2;2004;29;43.6;16.8;0;5.385164807134504;NA;NA;NA;NA;NA;4.3;3.5;NA;Ewe
H1;2;2;2004;52;47.4;17.9;0;7.211102550927978;NA;NA;NA;NA;NA;5.6;5.9;NA;Ewe
H1;2;2;2004;78;51.5;19.5;0;8.831760866327848;NA;NA;NA;NA;NA;6.5;6.9;NA;Ewe
H1;2;2;2004;100;55.6;20.9;0;10;NA;NA;NA;NA;NA;7.6;7.2;NA;Ewe
I6;2;2;2005;9;45.6;16.5;0;3;2.217457808163168;38.390848771886574;46.07212261936379;62.06664578964472;NA;2.4;2.2;NA;Ewe
I6;2;2;2005;27;49.5;18.6;0;5.196152422706632;NA;NA;NA;NA;NA;3.2;3.1;NA;Ewe
I6;2;2;2005;45;52.2;17.9;0;6.708203932499369;NA;NA;NA;NA;NA;3.9;3.8;NA;Ewe
I6;2;2;2005;60;56.1;NA;0;7.745966692414834;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
I6;2;2;2005;80;58.6;NA;0;8.94427190999916;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
I6;2;2;2005;102;60.8;21.1;0;10.099504938362077;NA;NA;NA;NA;NA;7.2;7;NA;Ewe
I7;2;2;2005;13;37.7;12.6;0;3.605551275463989;1.860907845830616;30.117260004179993;36.563444782137246;49.98617307411348;NA;NA;1.6;NA;Ewe
I7;2;2;2005;53;42.4;12.34;0;7.280109889280518;NA;NA;NA;NA;NA;2.4;2.2;NA;Ewe
I7;2;2;2005;62;43.8;12.9;0;7.874007874011811;NA;NA;NA;NA;NA;2;1.9;NA;Ewe
I7;2;2;2005;80;47;NA;0;8.94427190999916;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
I7;2;2;2005;106;50.4;15.7;0;10.295630140987;NA;NA;NA;NA;NA;4.4;4.8;NA;Ewe
K1;2;2;2005;13;42.4;17.6;0;3.605551275463989;0.8593935649635162;38.3226983875403;41.29963769657392;47.49844348065576;NA;1.2;1.1;NA;Ewe
K1;2;2;2005;45;42.2;18.5;0;6.708203932499369;NA;NA;NA;NA;NA;1.9;1.9;NA;Ewe
K1;2;2;2005;60;45.2;18.4;0;7.745966692414834;NA;NA;NA;NA;NA;2.3;2.1;NA;Ewe
K1;2;2;2005;80;45.6;NA;0;8.94427190999916;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
K1;2;2;2005;102;48.1;18.9;0;10.099504938362077;NA;NA;NA;NA;NA;2.5;2.4;NA;Ewe
J5;2;2;2006;7;41.2;14.2;0;2.6457513110645907;2.5123801228642773;34.17442087948157;42.87730562508343;60.99910345130346;NA;2.4;2.4;NA;Ewe
J5;2;2;2006;30;47.2;15.5;0;5.477225575051661;NA;NA;NA;NA;NA;3.3;4.3;NA;Ewe
J5;2;2;2006;56;52.8;16.2;0;7.483314773547883;NA;NA;NA;NA;NA;4.6;5.1;NA;Ewe
J5;2;2;2006;76;56.8;17.6;0;8.717797887081348;NA;NA;NA;NA;NA;5.4;6.6;NA;Ewe
J5;2;2;2006;106;59.85;18.6;0;10.295630140987;NA;NA;NA;NA;NA;6.3;7.5;NA;Ewe
J8;2;2;2006;7;40.75;17.3;0;2.6457513110645907;2.504089908967743;33.61684075917833;42.291008203842594;60.35300871722692;NA;2.5;2.9;NA;Ewe
J8;2;2;2006;38;48.7;19;0;6.164414002968976;NA;NA;NA;NA;NA;4.7;4.8;NA;Ewe
J8;2;2;2006;55;50.9;20.3;0;7.416198487095663;NA;NA;NA;NA;NA;6;5.8;NA;Ewe
J8;2;2;2006;84;57.7;21.9;0;9.16515138991168;NA;NA;NA;NA;NA;7.3;7.2;NA;Ewe
J8;2;2;2006;109;NA;22.7;0;10.44030650891055;NA;NA;NA;NA;NA;8.1;8;NA;Ewe
L10;2;2;2008;7;34;11.4;0;2.6457513110645907;2.3274207519061645;26.990310983421058;35.05249646802401;51.840182351523175;NA;1.6;1.4;NA;Ewe
L10;2;2;2008;39;40.3;13.2;0;6.244997998398398;NA;NA;NA;NA;NA;2.8;2.8;NA;Ewe
L10;2;2;2008;71;45.6;14.5;0;8.426149773176359;NA;NA;NA;NA;NA;4;3.8;NA;Ewe
L10;2;2;2008;92;50;15;0;9.591663046625438;NA;NA;NA;NA;NA;5;5;NA;Ewe
L10;2;2;2008;111;52.2;15.9;0;10.535653752852738;NA;NA;NA;NA;NA;5.3;5.4;NA;Ewe
L2;2;2;2008;7;40.7;16.5;0;2.6457513110645907;2.3997265316149883;33.793974897287995;42.10662760280231;59.41585507534123;NA;1.1;1.2;NA;Ewe
L2;2;2;2008;45;49;18.3;0;6.708203932499369;NA;NA;NA;NA;NA;3.5;3.3;NA;Ewe
L2;2;2;2008;69;53.2;19.5;0;8.306623862918075;NA;NA;NA;NA;NA;4.5;4.5;NA;Ewe
L2;2;2;2008;89;56.9;19.8;0;9.433981132056603;NA;NA;NA;NA;NA;4.8;4.9;NA;Ewe
L2;2;2;2008;108;58.4;20.6;0;10.392304845413264;NA;NA;NA;NA;NA;5.5;5.5;NA;Ewe
L2;2;2;2008;119;60.7;20.9;0;10.908712114635714;NA;NA;NA;NA;NA;5.5;5.9;NA;Ewe
L3;2;2;2008;7;44.9;16.2;0;2.6457513110645907;2.819119152418211;36.659702408651725;46.42513115262841;66.75943759902097;NA;1.8;1.2;NA;Ewe
L3;2;2;2008;39;52.4;17.5;0;6.244997998398398;NA;NA;NA;NA;NA;2.3;2.5;NA;Ewe
L3;2;2;2008;58;58.1;18.6;0;7.615773105863909;NA;NA;NA;NA;NA;3.5;3.6;NA;Ewe
L3;2;2;2008;76;61.4;19.5;0;8.717797887081348;NA;NA;NA;NA;NA;4;4.5;NA;Ewe
L3;2;2;2008;96;66.6;20;0;9.797958971132712;NA;NA;NA;NA;NA;4.8;5.2;NA;Ewe
L3;2;2;2008;108;64.8;20.3;0;10.392304845413264;NA;NA;NA;NA;NA;5.1;5.3;NA;Ewe
L3;2;2;2008;119;67.2;20.5;0;10.908712114635714;NA;NA;NA;NA;NA;5.5;5.8;NA;Ewe
L6;2;2;2008;7;44.2;27.7;0;2.6457513110645907;2.8619233148692445;34.55369065876302;44.46739302147008;65.11044589162194;NA;1.2;1.1;NA;Ewe
L6;2;2;2008;44;50.9;17.5;0;6.6332495807108;NA;NA;NA;NA;NA;3.1;3.1;NA;Ewe
L6;2;2;2008;69;55.9;18.2;0;8.306623862918075;NA;NA;NA;NA;NA;4.4;4.4;NA;Ewe
L6;2;2;2008;92;61.3;19.6;0;9.591663046625438;NA;NA;NA;NA;NA;5.5;5.7;NA;Ewe
L6;2;2;2008;111;68.4;21;0;10.535653752852738;NA;NA;NA;NA;NA;6.5;6.7;NA;Ewe
M4;2;2;2008;6;39;16;0;2.449489742783178;2.767468758845272;31.928058576495346;41.51457035713537;61.476322514686316;NA;0.6;0.6;NA;Ewe
M4;2;2;2008;55;51.3;18.5;0;7.416198487095663;NA;NA;NA;NA;NA;3.1;3.1;NA;Ewe
M4;2;2;2008;83;58;20.4;0;9.1104335791443;NA;NA;NA;NA;NA;4.6;4.7;NA;Ewe
M7;2;2;2008;6;33.9;15.2;0;2.449489742783178;2.8863192888584486;25.577342798648786;35.575552815254454;56.39457384579044;NA;0;0;NA;Ewe
M7;2;2;2008;34;41.3;17.5;0;5.830951894845301;NA;NA;NA;NA;NA;2.5;2.5;NA;Ewe
M7;2;2;2008;57;46.8;18.3;0;7.54983443527075;NA;NA;NA;NA;NA;3.5;3.4;NA;Ewe
M7;2;2;2008;76;49.3;19.6;0;8.717797887081348;NA;NA;NA;NA;NA;4.4;4.5;NA;Ewe
M7;2;2;2008;98;53.2;19.9;0;9.899494936611665;NA;NA;NA;NA;NA;5;5.1;NA;Ewe
M7;2;2;2008;111;58.8;20.7;0;10.535653752852738;NA;NA;NA;NA;NA;5.4;5.6;NA;Ewe
M15;2;2;2009;4;40;11.3;0;2;2.2141157964929246;34.76346929970217;42.433166418753665;58.40358365885713;NA;0.8;0.8;NA;Ewe
M15;2;2;2009;24;45.1;12.5;0;4.898979485566356;NA;NA;NA;NA;NA;2.4;2.5;NA;Ewe
M15;2;2;2009;42;48.5;13.5;0;6.48074069840786;NA;NA;NA;NA;NA;3.5;3.4;NA;Ewe
M15;2;2;2009;49;49.2;14;0;7;NA;NA;NA;NA;NA;3.4;3.6;NA;Ewe
M15;2;2;2009;75;54.9;15.3;0;8.660254037844387;NA;NA;NA;NA;NA;4.4;4.7;NA;Ewe
M15;2;2;2009;91;56.3;15.5;0;9.539392014169456;NA;NA;NA;NA;NA;5.2;5.4;NA;Ewe
M21;2;2;2009;4;35.1;10.5;0;2;2.3630882725882483;29.80166276228644;37.98740053853213;55.03235624871117;NA;0.6;0.6;NA;Ewe
M21;2;2;2009;24;40.7;12.5;0;4.898979485566356;NA;NA;NA;NA;NA;2.4;2.5;NA;Ewe
M21;2;2;2009;48;47;13.8;0;6.928203230275509;NA;NA;NA;NA;NA;4;4.1;NA;Ewe
M21;2;2;2009;75;48.5;15.4;0;8.660254037844387;NA;NA;NA;NA;NA;5.3;5.2;NA;Ewe
M21;2;2;2009;92;51.6;16.1;0;9.591663046625438;NA;NA;NA;NA;NA;6.1;5.9;NA;Ewe
M21;2;2;2009;110;56.5;16.8;0;10.488088481701515;NA;NA;NA;NA;NA;7.1;6.9;NA;Ewe
M24;2;2;2009;3;32.3;10;0;1.7320508075688772;2.3425667872426756;27.662672091501527;35.77732344251015;52.67425767889158;NA;0.8;0.8;NA;Ewe
M24;2;2;2009;21;38.2;11.9;0;4.58257569495584;NA;NA;NA;NA;NA;2.2;2.2;NA;Ewe
M24;2;2;2009;59;44;14.2;0;7.681145747868608;NA;NA;NA;NA;NA;4.4;4.3;NA;Ewe
M24;2;2;2009;77;48.6;15.2;0;8.774964387392123;NA;NA;NA;NA;NA;5.3;5.2;NA;Ewe
M24;2;2;2009;108;52.9;16.9;0;10.392304845413264;NA;NA;NA;NA;NA;7.1;7.1;NA;Ewe
M25;2;2;2009;3;37.9;10.2;0;1.7320508075688772;2.6819397020856055;32.11143872606384;41.401677854088376;60.74650892523185;NA;0.8;0.8;NA;Ewe
M25;2;2;2009;23;43.9;12.1;0;4.795831523312719;NA;NA;NA;NA;NA;1.8;1.9;NA;Ewe
M25;2;2;2009;46;48.9;13.7;0;6.782329983125268;NA;NA;NA;NA;NA;2.8;3.2;NA;Ewe
M25;2;2;2009;73;54.8;14.2;0;8.54400374531753;NA;NA;NA;NA;NA;4;4.3;NA;Ewe
M25;2;2;2009;93;60;15.3;0;9.643650760992955;NA;NA;NA;NA;NA;4.7;5;NA;Ewe
M25;2;2;2009;111;59.9;16.2;0;10.535653752852738;NA;NA;NA;NA;NA;5.4;5.9;NA;Ewe
M26;2;2;2009;7;31.9;10.9;0;2.6457513110645907;2.662857375215112;24.165990957103336;33.39012890484848;52.59731915227509;NA;0.9;0.8;NA;Ewe
M26;2;2;2009;24;36.9;11.8;0;4.898979485566356;NA;NA;NA;NA;NA;2.5;2.4;NA;Ewe
M26;2;2;2009;42;41;13.7;0;6.48074069840786;NA;NA;NA;NA;NA;3.6;3.6;NA;Ewe
M26;2;2;2009;49;42.2;14.5;0;7;NA;NA;NA;NA;NA;4.3;4.5;NA;Ewe
M26;2;2;2009;63;45.6;14.9;0;7.937253933193772;NA;NA;NA;NA;NA;5;5.3;NA;Ewe
M26;2;2;2009;92;48.9;17.2;0;9.591663046625438;NA;NA;NA;NA;NA;7.2;7.3;NA;Ewe
M26;2;2;2009;108;53;17.6;0;10.392304845413264;NA;NA;NA;NA;NA;7.6;8;NA;Ewe
M28;2;2;2009;3;34.8;11.4;0;1.7320508075688772;2.495825343930127;29.442672907749728;38.088211899123685;56.09060010489169;NA;0.8;0.8;NA;Ewe
M28;2;2;2009;32;42.3;13.8;0;5.656854249492381;NA;NA;NA;NA;NA;2.6;3.1;NA;Ewe
M28;2;2;2009;49;45.6;14.6;0;7;NA;NA;NA;NA;NA;3.9;3.9;NA;Ewe
M28;2;2;2009;63;49.5;15;0;7.937253933193772;NA;NA;NA;NA;NA;4.2;4.1;NA;Ewe
M28;2;2;2009;86;53.4;16.9;0;9.273618495495704;NA;NA;NA;NA;NA;5.8;5.7;NA;Ewe
M28;2;2;2009;110;56.1;17.5;0;10.488088481701515;NA;NA;NA;NA;NA;6.8;7;NA;Ewe
N3;2;2;2010;11;44.946;18.5;0;3.3166247903554;2.7554544353364627;34.90531664710255;44.45021081110806;64.32530365318996;NA;1.7;1.7;NA;Ewe
N3;2;2;2010;33;49.486000000000004;19.9;0;5.744562646538029;NA;NA;NA;NA;NA;1.6;1.8;NA;Ewe
N3;2;2;2010;53;54.480000000000004;20.9;0;7.280109889280518;NA;NA;NA;NA;NA;1.5;NA;NA;Ewe
N3;2;2;2010;86;61.29;22.4;0;9.273618495495704;NA;NA;NA;NA;NA;2.8;2.8;NA;Ewe
N4;2;2;2010;11;44.492000000000004;15.8;0;3.3166247903554;2.4090193948543055;35.10237309245058;43.44721627622589;60.82347317131;NA;2.9;2.9;NA;Ewe
N4;2;2;2010;33;47.67;16.9;0;5.744562646538029;NA;NA;NA;NA;NA;3.1;3.2;NA;Ewe
N4;2;2;2010;55;52.664;18.1;0;7.416198487095663;NA;NA;NA;NA;NA;3.6;3.9;NA;Ewe
N4;2;2;2010;84;55.388000000000005;19.8;0;9.16515138991168;NA;NA;NA;NA;NA;3.9;4;NA;Ewe
N4;2;2;2010;105;59.02;20.2;0;10.246950765959598;NA;NA;NA;NA;NA;3.8;3.7;NA;Ewe
N4;2;2;2010;114;63.56;20.1;0;10.677078252031311;NA;NA;NA;NA;NA;5;4.7;NA;Ewe
N6;2;2;2010;11;42.222;15.9;0;3.3166247903554;2.3807591040045883;34.20286451635726;42.44981405262915;59.62222946981424;NA;5.2;5.3;NA;Ewe
N6;2;2;2010;35;48.124;17.1;0;5.916079783099616;NA;NA;NA;NA;NA;5;5.2;NA;Ewe
N6;2;2;2010;55;51.756;18.3;0;7.416198487095663;NA;NA;NA;NA;NA;5.9;5.6;NA;Ewe
N6;2;2;2010;85;56.296;19.9;0;9.219544457292887;NA;NA;NA;NA;NA;6;5.8;NA;Ewe
O11;2;2;2011;19;45.854;19.8;0;4.358898943540674;2.762396736614546;33.81299178313065;43.381934078763436;63.279477772598014;NA;2.1;2;NA;Ewe
O11;2;2;2011;61;55.388000000000005;21.4;0;7.810249675906654;NA;NA;NA;NA;NA;3.7;3.9;NA;Ewe
O12;2;2;2011;5;42.676;18.2;0;2.23606797749979;2.966899374887386;33.468000049756654;43.74533948436656;65.14558467542928;NA;0.5;0.6;NA;Ewe
O12;2;2;2011;19;44.038000000000004;NA;0;4.358898943540674;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
O12;2;2;2011;42;50.848;20.8;0;6.48074069840786;NA;NA;NA;NA;NA;2.8;2.8;NA;Ewe
O12;2;2;2011;67;58.112;21.9;0;8.18535277187245;NA;NA;NA;NA;NA;3.9;3.9;NA;Ewe
O12;2;2;2011;113;66.284;23.5;0;10.63014581273465;NA;NA;NA;NA;NA;5.9;5.5;NA;Ewe
O3;2;2;2011;5;45.854;18;0;2.23606797749979;2.2910834766452415;40.82568352160912;48.76199668470824;65.28758180175036;NA;1.1;1.3;NA;Ewe
O3;2;2;2011;49;57.204;20.4;0;7;NA;NA;NA;NA;NA;3.5;3.4;NA;Ewe
O3;2;2;2011;90;62.198;21.6;0;9.486832980505138;NA;NA;NA;NA;NA;4.9;4.4;NA;Ewe
O3;2;2;2011;118;65.83;22.5;0;10.862780491200215;NA;NA;NA;NA;NA;5.7;5.2;NA;Ewe
O4;2;2;2011;5;34.958;10.4;0;2.23606797749979;2.289915247505226;29.397815503690378;37.33008192104848;53.84724060130367;NA;0.6;0.7;NA;Ewe
O4;2;2;2011;42;43.13;12.6;0;6.48074069840786;NA;NA;NA;NA;NA;3.2;3.3;NA;Ewe
O4;2;2;2011;86;51.302;14.9;0;9.273618495495704;NA;NA;NA;NA;NA;4.9;5.2;NA;Ewe
O6;2;2;2011;5;38.59;15.6;0;2.23606797749979;2.239741571063864;33.05682508498391;40.81528988714914;56.97054583923279;NA;1.1;0.7;NA;Ewe
O6;2;2;2011;54;47.67;18.8;0;7.3484692283495345;NA;NA;NA;NA;NA;4.1;3.9;NA;Ewe
O6;2;2;2011;88;55.388000000000005;20.8;0;9.38083151964686;NA;NA;NA;NA;NA;6.1;5.8;NA;Ewe
P1;2;2;2012;2;40;18.4;0;1.4142135623730951;1.9097725517526916;36.601750211877736;43.21720233114906;56.99239174694122;NA;0.9;1;12.7;Ewe
P1;2;2;2012;5;40.9;NA;0;2.23606797749979;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
P1;2;2;2012;28;45.5;19.5;0;5.291502622129181;NA;NA;NA;NA;NA;2.7;2.2;12.8;Ewe
P1;2;2;2012;60;50.9;21.8;0;7.745966692414834;NA;NA;NA;NA;NA;3.9;4.2;14;Ewe
P1;2;2;2012;90;55.9;18.4;0;9.486832980505138;NA;NA;NA;NA;NA;5.3;5.8;14.7;Ewe
P1;2;2;2012;99;55.4;18.7;0;9.9498743710662;NA;NA;NA;NA;NA;5.7;5.7;15.1;Ewe
P10;2;2;2012;9;37.2;13.3;0;3;2.742998398431662;27.46337861543352;36.965125067600795;56.75037251548837;NA;1.5;1.4;10.7;Ewe
